benchmark,seed,project_id,base_model_id,model_id,solution
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_1,42,6576da29f13bbf637cef801e,6576da938e3b9e44c338d775,6576daf18e3b9e44c338d863,85.402191233721 + 11.7441291523164*x1 + 0.00284242342586556*exp(0.935184364361136*x1) - 0.0557024480064684*x1^2*sqrt(0.935184364361136*x1 + x1^2)
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_2,42,6576da294d5342b3ff321c62,6576da9df72320881a6e7a41,6576daf73bed0355a93332ce,423.5398546785 + 1389.7871397802*x1 + 19.5497300544764*x1^2*x2^4 + 0.598816788955787*x1^2*x2^5 - 472.482975391623*x1*x2^2
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_3,42,6576dbd18c59dae276b7c407,6576dc44ec5f8dd178333290,6576dcd1f926c92d916e7c78,280.733651319521*cos(exp(x2)) + 67.5152982205373*x2*cos(x2) + 0.155223300226848*exp(x2)*cos(exp(x2)) + 714.495636418593*cos(exp(x2))^2 - 1753.00496952859 - 1534.51234940827*x2
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_4,42,6576dbfac7d0140d59321d47,6576dc68ec5f8dd1783332e9,6576dcf562cf00dc2833328e,5.86560394483959e-6 + 0.28999729523003*x1 + 0.289995354382951*x2 + 1.00000095342996*x2^2 + 1.00000024810334*x1^2 - 1.99999981328931*x1*x2 - 5.48621955235071e-8*x2^3
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_5,42,6576ddab8c59dae276b7c447,6576de32210a1f25316e7be4,6576df1c13197188d638d851,2.17710294236895e-11 + 0.999999999979586*x1 + 1.00000000009189*sin(x2) + 10.5899999999996*x2^3 - 7.87999999999906*x1*x2^2
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_6,42,6576ddd98c59dae276b7c44f,6576de6607ae02f6d66e77bf,6576df5a7362907ffa3336ac,1.02291465068417 + 0.939735972250839*x2^2 + 0.961468665841919*x1^2*x2 + 0.900673293797352*cos(2*x2) - 1.42081451260533*cos(x2) - 0.684496224801648*x1*x2
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_7,42,6576e0777fce32b668b7c35c,6576e0e064d4aa62453333a7,6576e1bffd15660daa3330e2,1.69974157715101 + 3.46201003920427*x1 + -1.22030214894791*sqrt(x2)*sqrt(3.01177384147317*x2)/x1 - 0.0399749599657095*x1^2 - 0.516999897345765*sqrt(9.55517806175538*x2)
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_8,42,6576e1457fce32b668b7c36a,6576e1b890bb2118506e799d,6576e231365c8bf78b38da9d,0.450992251872876 + 0.528104520574392*x1 + 2.0649555016039*x2^3 + 0.0246800533328306*x1*x2^2 + 0.00455595327760794*x1^2*x2 - 0.763188082250636*x2 - 0.370345110291629*x1*x2 - 2.55011735489826*x2^2 - 4.22982963082426*x1^2
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_9,42,6576e306f13bbf637cef80c5,6576e3747e4282559b6e77f6,6576e3dd3374f8f02e38d8e5,3.81491294859734e-5*x1*x2 + 2.71144157958108*x1*sqrt(x1) + 0.130641557130641*x1^2*sqrt(x1) - 1.33027667113812 - 1.21006569622848*x2 - 2.11121412797977*x1
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_10,42,6576e33f7fce32b668b7c384,6576e3b7975c3a271138d698,6576e43f373db6d2ec6e7a25,1957413.49625143*x1^2*sin(14.0110882169545*x1^2) - 1499313.0456014 - 97628922.4213713*x1
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_11,42,6576e5288c59dae276b7c4d6,6576e59c373db6d2ec6e7c84,6576e62e559b08b4c66e784f,x1*x2 + 3.52*sin(x1) + sqrt(x2)
/home/jiangnan/PycharmProjects/scibench/data/unencrypted/equations_livermore2/Livermore2_Vars2_12,42,6576e58ff13bbf637cef810d,6576e60ccef2cf2855333179,6576e714559b08b4c66e798c,2.53233540553242 + 0.0227813010287988*x1 + 3.10945946792486*log(x1) + 4.32207740514102*x1^2*x2 - 0.139488819578989*x2 - 0.100279112913763*x1*log(x2) - 7.86886122955753*x2^3
