benchmark,seed,project_id,base_model_id,model_id,solution
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh8Eq14,42,6572e808042bebe64e321f0d,6572e87bcf0ac03d8038d92d,6572e8dfee08d85f616e79dd,1.23295901767247 + 0.25576863493047*x4 + 0.251776309781311*x1 + 0.0969613382536363*x3^2 + 0.0967024857796195*x2^2 + 0.0676376843362663*x1^2 + 0.0670322562624271*x4^2 - 0.18822867228064*x1*x2 - 0.188488898376803*x3*x4
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh13Eq4,42,6572e808797c9e03d1ef8735,6572e88b76b55bc79238d8b4,6572e96590a29647286e77fb,0.797506912366767 + 7.60960139954677*x1*x3 + 4.0006044132818*x1*x4 + 0.507185469067223*x1*x2^2 - 11.780966724257*sqrt(x1^2*x3)
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh13Eq12,42,6572eac455cdd5d82c321de0,6572eb3dd8a8632cdb6e77bc,6572ec7864d209f4fd38d9fb,0.366109828859404 + (2.08293143401944 + 0.887055896258244*x1*x2)/x3 + (-2.24872492198607 - 0.87894726033097*x1*x2)/x4 - 0.0251104836820502*x1*x2 - 0.0264995570506477*sin(2.74652178574918 + (6.54556338224728 + 2.55842986658757*x1*x2)/x4 + (-6.00755151206165 - 2.55842986658757*x1*x2)/x3)
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh18Eq4,42,6572ebe9797c9e03d1ef8823,6572ec5d64d209f4fd38d9af,6572ed7f1a463a140133339f,0.00134096665867528 + 0.49895808058417*x4 + 0.498828164567715*x2 + 0.0750664497566096*x1*x2 + 0.0747585492000129*x3*x4 + 0.000497368047819525*x2*x4 - 0.0749708631875996*x2*x3 - 0.0750898586680778*x1*x4
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh18Eq16,42,6572ee7c2602b1b25fb7c406,6572eef5754c70bccc38d9cb,6572efee63c6445b223333a6,8.32667268468867e-17 + x1*x2*x3*sin(x4) - 5.63785129692462e-18*x1*x4^2
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh24Eq6,42,6572ef88b347a6b306b7c388,6572effc125f83e712333420,6572f1578e87644f0f6e792d,0.250000000000001*x1*x3^2*x4^2 + 0.25*x1*x2^2*x4^2 - 2.8421709430404e-14
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh29Eq16,42,6572f186797c9e03d1ef895a,6572f2048e87644f0f6e7a31,6572f2ed9a2657db6938d667,0.0740166633752265 + 0.876319212145406*x2 + 0.872707068899225*x1 + 0.0202753604883071*x2^2 + 0.0197607405214013*x1^2 - 0.0241542010381939*x4 - 0.0155601234327252*x1*x4 - 0.0199799573266723*x2*x3 - 0.0698005410549694*x1*x2
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh32Eq17,42,6572f2b72602b1b25fb7c4ba,6572f32f91793cf19638d63c,6572f480628720943e6e7849,80922.7346686877 + 161649.132851759*x3*x4 + 92713.1969332223*x1*x2 - 22676.3131552088*x3^2 - 23881.9147107929*x4^2
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh34Eq8,42,6572f45d042bebe64e321f5b,6572f4da127f5a512838d8e4,6572f5c3611356d893333535,x1*x2*x3/x4
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh40Eq1,42,6572f5933ac56465c5ef84b9,6572f606611356d893333598,6572f738114391feb26e7a2c,x1/exp(x2*x3/x4)
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh43Eq16,42,6572f6cdb347a6b306b7c459,6572f746114391feb26e7a65,6572f85d1248c2be5c6e78db,x1*x2*x3/x4
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh44Eq4,42,6572f88eb347a6b306b7c481,6572f906be75b171aa6e77e8,6572fa37e1526ad1e538d5e2,x1*x2*log(x3) - x1*x2*log(x4)
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh50Eq26,42,6572f97b3ac56465c5ef851b,6572f9fe3ee535cc196e7790,6572fb29e1526ad1e538d721,0.0159295346144241 + 0.696267663883058*x1 + 0.633304597599519*x1*x4 - 0.586740659282908*x1*log(0.307530581504235 + x2*x3)
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIICh11Eq20,42,6572fc1c2602b1b25fb7c696,6572fc910683a3142538d976,6572fd14da4778052d3331a4,0.333333333333333*x1*x2^2*x3/x4
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIICh34Eq11,42,6572fca355cdd5d82c32220c,6572fd0cf1fe5ba2006e7a00,6572fd7ada4778052d33328e,0.5*x1*x2*x3/x4
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIICh35Eq18,42,6572fddbe338f42f72321d81,6572fe4ae1526ad1e538daac,6572fec2f08cfc7532333265,249.840685913772 + 35.2960621450312*x1*x2*x3/x4 - 134.460177242988*x1 - 207.431296649148*sqrt(x3)
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIICh35Eq21,42,6572fe5a2602b1b25fb7c704,6572fed8c8d0cb666b38d800,6572ff5bc8d0cb666b38d89a,x1*x2^2*x3/x4
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIICh38Eq3,42,6572ffc0f3fa2d933eef826a,6573003ec8d0cb666b38d90c,657300b1a20e35baaf3335e5,x1*x2*x3/x4
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIIICh10Eq19,42,657300542602b1b25fb7c778,657300cda6dfc792b6333426,6573012c2df660e2fd6e7b91,0.767863772779641*x1*x3 + 0.766406585261754*x1*x2 + 0.762090139291961*x1*x4 - 0.0206064422109901 - 0.0145821877207968*x1*x2*x3*x4
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIIICh14Eq14,42,65730153b347a6b306b7c5a8,657301c761ff4b50956e77ff,657302879d82e35502333179,6.88405129485071e37
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanIIICh21Eq20,42,6573022f9081a0db62ef7fd8,657302980e78084e336e7837,657303206b3a0738f738d8d1,(6.7491080892201e-76 - x1*x2*x3)/x4
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanBonus1,42,657302eb55cdd5d82c3223bd,6573036a3471cb33ee6e77ca,6573042fc6cc65a9e83332f8,62513393361.4439*x4 + 93602207393.9785*x1*cos(x4)
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanBonus3,42,657303dcb347a6b306b7c60f,65730463eb5683047438d7ec,657304bd7b668877bf6e78e0,14.8443777041573 + 1.91798386388945*x2^2 + 14.4473302851208*x1*x2*cos(x1 + x3)
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanBonus11,42,657304d7678ef8ab29b7c4fc,65730554796c589e5e333361,65730624193750e3c9333099,(x1 - x1*x4*sqrt(535.158617687442*x1))/sin(x4) + sqrt(486.507834261311*x1)
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanBonus19,42,657305c155cdd5d82c32244f,6573063f193750e3c93330bb,6573069e193750e3c9333150,0.240843168086965*x1 + 0.0794585456808713*x3^2*x4 + -0.312596494263446*x1/x2 - 0.000468335565605438 - 0.0395433263154227*x3^2
