benchmark,seed,project_id,base_model_id,model_id,solution
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh6Eq20b,42,6572e803678ef8ab29b7c395,6572e87b76b55bc79238d86c,6572e90876b55bc79238da95,0.927283051095532*x3/(x1 + x2 + 1.81572029302786*x3 - sqrt(x1*x2)) - 0.0732867563665408
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh12Eq2,42,6572e80355cdd5d82c321d14,6572e880cf0ac03d8038d941,6572e94176b55bc79238db6f,0.079577488101574*x1*x2/(x3^2)
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh15Eq3t,42,6572eab4678ef8ab29b7c3b5,6572eb2490a29647286e7ae5,6572ec745bc5089b9d333446,1.00053181145208*x1 - 0.00123080051937544 - 0.998456357699713*x2*x3 - 0.000586922189205091*x2^2*x3
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh15Eq3x,42,6572eb4f3ac56465c5ef83ce,6572ebcfee08d85f616e7e12,6572ecdcae4d7c4f7b38d7db,1.000541225875*x1 - 0.00122035578671609 - 0.998467112632535*x2*x3 - 0.000585753520711957*x2^2*x3
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanBonus20,42,6572ee5c55cdd5d82c321eb6,6572eedab2ed6da3b06e79f9,6572efc8ae4d7c4f7b38d9ce,0.747835945110757*x2 + 0.202428601781776*x1/(x2*x3) + 0.0790897217880039*x1^3/(x2^3) - 1.72442241334274 - 1.19740324962181*x1
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh18Eq12,42,6572eede042bebe64e321f3d,6572ef57754c70bccc38dade,6572f00363c6445b223333d1,x1*x2*sin(x3)
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh27Eq6,42,6572f0ec2602b1b25fb7c474,6572f16fad11fa9cc7333283,6572f234ad11fa9cc7333415,1.17454208377055e-5 + 0.0217197426189701*x1 + -0.00247772138708753*x3/x2 + 1.26633349087236*x1/exp(x2*sqrt(0.938738258712267*x1/(x2*x3)))
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh30Eq3,42,6572f1a1e338f42f72321c5d,6572f21fbd53a5bba26e7c10,6572f303dd81a29bbe3330c9,24678.4612261284 - 24678.4612261284*cos(x2)
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh30Eq5,42,6572f3c3797c9e03d1ef89d4,6572f43c611356d8933331df,6572f4f2a2117d9d746e7c0e,1.00000000001666*x1/(x2*sin(x3)) - 1.80460091314671e-10
/home/jiangnan/PycharmProjects/scibench//data/unencrypted/equations_feynman/FeynmanICh37Eq4,42,6572f41255cdd5d82c321fed,6572f48b628720943e6e787b,6572f50e628720943e6e79fd,1.00066608258069*x1 + 0.999123901705542*x2 + 1.14909485499924*cos(x3)*sqrt(x2) + 0.681197446607714*x1*cos(x3)*sqrt(0.812170534614962*x2) - 0.000524370817317599
